_id,name,property_type,room_type,bed_type,bedrooms,market,country
7912090,Exhibition Center- Beautiful 1BR Perfect Location!,Serviced apartment,Entire home/apt,Real Bed,1,Montreal,Canada
7918194,"Taksim flat(living room, kitchen, bath)",Apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
7920463,"Beautiful House, Views, Single King, Own Bathroom",House,Private room,Real Bed,1,Sydney,Australia
7926712,North Avalon Beach Apartment,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
7927160,Number283 - Your home abroad,Apartment,Entire home/apt,Real Bed,1,Porto,Portugal
7928490,Renatus Aparts,Aparthotel,Private room,Real Bed,1,Istanbul,Turkey
7935493,Superb designer appartment,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
7936159,Luxury Vacation Walk to Beach Ocean Condo Maui HI,Condominium,Entire home/apt,Real Bed,2,Maui,United States
794910,Room for two in amazing Surry Hills,Apartment,Private room,Real Bed,1,Sydney,Australia
7952347,Grand 3 1/2 au cœur de Montreal !,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
7958920,Centrally Located Balcony wSea View,Apartment,Private room,Real Bed,1,Istanbul,Turkey
7964249,Pablo house,Apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
7970000,Apartamento Ipanema vista lagoa,Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
7976534,铭城宾馆 (3人房),Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
7981579,Brooklyn Brownstone Private Room A,House,Private room,Real Bed,1,New York,United States
7983543,"Nice modern condo, JeanTalon Market",Condominium,Entire home/apt,Real Bed,1,Montreal,Canada
7988259,Private room with your own backyard,Apartment,Private room,Real Bed,1,New York,United States
7997236,Free Spirit,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
8013090,Rambutan - Only 8min. walking from Paseo de Gracia,Serviced apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
8020792,New Townhouse close to Bondi Beach,Townhouse,Entire home/apt,Real Bed,3,Sydney,Australia
8027341,Oasis in the city centre,Apartment,Entire home/apt,Real Bed,0,Hong Kong,Hong Kong
8032676,PISO MODERNO EN EL EIXAMPLE,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
8035801,Cozy ensuite 1 min to MTR #5,House,Private room,Real Bed,1,Hong Kong,Hong Kong
8043869,Best location of ipanema- Rent Room,Apartment,Private room,Real Bed,1,Rio De Janeiro,Brazil
8051911,Stunning sunsets at your doorstep,Apartment,Entire home/apt,Real Bed,1,Maui,United States
8061316,galata kulesi yakınındaki eviniz,Apartment,Private room,Real Bed,1,Istanbul,Turkey
8077110,pid MODERN 1 BED FLAT NEXT OLD TOWN,Apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
8082577,Private Room - Double Bed,House,Private room,Real Bed,1,Istanbul,Turkey
808705,ONE BED/ LUXURY @ COLUMBUS CIRCLE!,Apartment,Entire home/apt,Real Bed,1,New York,United States
808744,Fantastic apartment in Copacabana,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
8092787,Shenzhen Luohu CBD Cosy apartment-Near Checkpoint,Apartment,Entire home/apt,Real Bed,1,Hong Kong,China
8104448,"Villas Of Kamalii 20: Near Shops, Restaurants, And Beaches",Townhouse,Entire home/apt,Real Bed,2,Kauai,United States
8106459,Art Deco 2 bedroom apt huge terrace,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
8118147,Bamboo Bungalow with Ocean View,Bungalow,Entire home/apt,Real Bed,1,The Big Island,United States
8118692,Charming Studio by Bryant Park,Apartment,Entire home/apt,Real Bed,0,New York,United States
8121226,Perfect Potts Point Pied-à-terre,Apartment,Entire home/apt,Real Bed,0,Sydney,Australia
8130620,spacious 2 bedder with great views,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
8144456,市中心特色唐樓 Downtown Guesthouse,Apartment,Shared room,Real Bed,1,Hong Kong,Hong Kong
815172,Feel like in your own home in ŞİŞLİ,Apartment,Private room,Real Bed,1,Istanbul,Turkey
815265,Executive suite for rent - 475,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
8152655,"Poipu Shores 101B: AC, Oceanfront Deck, Pool Access",Condominium,Entire home/apt,Real Bed,1,Kauai,United States
8152879,Bondi Abode w/swimming pool,House,Entire home/apt,Real Bed,4,Sydney,Australia
8153627,VB204-Spacious Upgraded Condo w/Partial Ocean View,Condominium,Entire home/apt,Real Bed,2,The Big Island,United States
815654,Fabulous & Spacious Bondi Beach pad,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
8168496,"Old Montreal Elegant 1BR, Business & Leisure",Serviced apartment,Entire home/apt,Real Bed,1,Montreal,Canada
8171965,Astoria Room Facing the Park,Townhouse,Private room,Real Bed,1,New York,United States
8190277,Oh-So-Close to Waikiki Beach Condo,Apartment,Entire home/apt,Real Bed,2,Oahu,United States
823520,ON HIGHLINE! Private room & bath,Apartment,Private room,Real Bed,1,New York,United States
8238432,Art Studio - Heart of Plateau,Apartment,Entire home/apt,Pull-out Sofa,1,Montreal,Canada
8242333,Modern Balmoral Beach Apartment,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
8246966,Cozy Flat very close to Taksim,Apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
8253685,Kona Coast 1 bed on ocean 4.5 star,Condominium,Entire home/apt,Real Bed,1,The Big Island,United States
8256435,Waikiki Condo with Free Parking,Condominium,Entire home/apt,Real Bed,1,Oahu,United States
8260935,D3 - Centro Ciudad / Pº de Gracia,Apartment,Entire home/apt,Real Bed,4,Barcelona,Spain
8263542,saikung village house,House,Private room,Real Bed,1,Hong Kong,Hong Kong
827250,Estudio / Terraza P4 (S. Família) mínimo 32 NOCHES,Loft,Entire home/apt,Pull-out Sofa,1,Barcelona,Spain
8277472,Wonderfull and historic Glebe.,Apartment,Private room,Real Bed,1,Sydney,Australia
8281579,Red Apple Apart No: 05 - 3ed Floor,Apartment,Entire home/apt,Real Bed,2,Istanbul,Turkey
8290919,Flower Power Room,Apartment,Private room,Real Bed,1,Barcelona,Spain
8293756,Quiet Montreal Apartment,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
8297905,Apt.cerca SagradaFamilia (4pax) SF2,Apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
8301532,#2 SUNNY DOUBLE BATHROOM 5 PAX FLAT,Apartment,Entire home/apt,Real Bed,2,Istanbul,Turkey
8308145,Aruna Hotel - Triple Room,Bed and breakfast,Private room,Real Bed,1,Istanbul,Turkey
8308697,Luxury apartment,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
8315458,Easton Inn* Cozy 2 bed room[持牌宾馆]R2,Boutique hotel,Private room,Real Bed,1,Hong Kong,Hong Kong
832596,Spacious 1 BR Near the Water UES,Apartment,Entire home/apt,Real Bed,1,New York,United States
8326369,Last Minute Specials~Heated Pool~Steps to Beach!,House,Entire home/apt,Real Bed,4,Oahu,United States
8327773,"Gorgeous Brooklyn Brownstone Flat, Great Location!",Townhouse,Entire home/apt,Real Bed,1,New York,United States
8341415,Gorgeous Hawaiiana Home near beach,House,Entire home/apt,Real Bed,4,Oahu,United States
8349536,Grand Loft-Plateau-Parc Lafontaine,Apartment,Private room,Real Bed,1,Montreal,Canada
8356824,One bedroom Bondi Beach Apartment.,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
8358372,antiquehouse deluxe 3rs w/terrace1,Apartment,Entire home/apt,Real Bed,3,Hong Kong,Hong Kong
8359801,"Excelent Apartment in Botafogo, Rio",Apartment,Entire home/apt,Real Bed,3,Rio De Janeiro,Brazil
836433,{Berry} Chocolate Charm Concept - Terrace,Serviced apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
8365099,City center private room till 23/9,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
8365172,BEST Location in Heart of Astoria!!,Apartment,Entire home/apt,Real Bed,2,New York,United States
8386906,Ocean & Beach View Condo WBR H204,Resort,Private room,Real Bed,2,Kauai,United States
8392955,Quiet Tropical Beachside Haven,House,Entire home/apt,Real Bed,3,Sydney,Australia
839334,"Repos & Manna Downtown Montreal,  Rm #1, sleeps 3",Bed and breakfast,Private room,Real Bed,1,Montreal,Canada
8397068,"Modern top floor unit in Brookvale, close to beach",Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
8402207,BEDROOM PRIVATE COMFY NEAR 6 TRAIN NO CURFEW,House,Private room,Real Bed,1,New York,United States
840731,Historic East Village Townhouse,House,Entire home/apt,Real Bed,2,New York,United States
8408379,Rustic Home in Perfect Location,House,Private room,Real Bed,1,Sydney,Australia
8414008,S8 (private Single RM)TsimShaTsui MTR Station,Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
8426566,Kailua Kona Village Breeze Condo,Apartment,Entire home/apt,Real Bed,1,The Big Island,United States
8427787,4 bedroom home W/diamond head view w/parking,House,Entire home/apt,Real Bed,4,Oahu,United States
8432091,meublé tout équipé pieds dans l'eau,Apartment,Entire home/apt,Real Bed,2,Porto,Portugal
8432900,Gayfriendly Flat in Sisli,Apartment,Private room,Real Bed,1,Istanbul,Turkey
8441969,"Full Bedroom Avaliable, Astoria",Apartment,Private room,Real Bed,1,New York,United States
8443251,big twin room at a lovely & sunny downtown apt,Apartment,Private room,Real Bed,1,Porto,Portugal
8461086,Sunny unit 2 bedrooms near beach,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
8463872,Cozy Flat in Uskudar,Apartment,Entire home/apt,Real Bed,2,Istanbul,Turkey
846689,Copacabana Beautiful Studio Beside Ipanema,Apartment,Entire home/apt,Real Bed,0,Rio De Janeiro,Brazil
846854,Large Garden Duplex on Park block,Apartment,Entire home/apt,Real Bed,2,New York,United States
8473997,The Delightful Bamboo Suite 308 Close to Beach,Condominium,Entire home/apt,Real Bed,0,Oahu,United States
8474806,"Huge 1 BR Apt close to A,B,C,D &1 trains",Apartment,Entire home/apt,Real Bed,1,New York,United States
8505920,KICK BACK & RELAX BEACH BUNGALOW!,House,Private room,Real Bed,1,Oahu,United States
8521963,Habitación privada,Condominium,Private room,Real Bed,1,Barcelona,Spain
8537109,Library Room 1 Rambla Catalunya,Apartment,Shared room,Real Bed,1,Barcelona,Spain
8543198,Waikoloa Beach Villas C1.  Hilton Pool Pass Included in 2019,Townhouse,Entire home/apt,Real Bed,3,The Big Island,United States
8553863,Confortable apartment in BCN- WIFI,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
8556777,''Right on the beach on Maui''.,Condominium,Entire home/apt,Real Bed,1,Maui,United States
8558940,Ocean Bluff Retreat,Condominium,Entire home/apt,Real Bed,2,Kauai,United States
8559496,"0 min to train, two stops to central (shared)",Apartment,Shared room,Pull-out Sofa,1,Sydney,Australia
8566106,Wonderful apt overlooking the sea,Apartment,Entire home/apt,Real Bed,5,Rio De Janeiro,Brazil
8567327,Nice and relaxing room in Beyoğlu!,Apartment,Private room,Real Bed,1,Istanbul,Turkey
8571561,Palm Beach Bed&Breakfast ST TROPEZ,House,Private room,Real Bed,1,Sydney,Australia
8581508,D3 Waikoloa Beach Villa,Condominium,Entire home/apt,Real Bed,2,The Big Island,United States
8582685,Waipiʻo Hostel- Kai Room,House,Private room,Real Bed,1,The Big Island,United States
858695,Very Large Private Room on quiet st,Apartment,Private room,Real Bed,1,New York,United States
8593656,SMALL AND COZY PARISIAN STYLE APT IN EAST HARLEM,Apartment,Private room,Real Bed,1,New York,United States
859686,"Northshore Home: Stunning ocean-views, 1 acre land",House,Entire home/apt,Real Bed,3,Oahu,United States
8597222,*Sunrise Studio*Sunrise and Ocean view!,Guesthouse,Entire home/apt,Real Bed,1,The Big Island,United States
8598424,FEB/MAR SPECIAL! Kailua cottage perfect location!!,Cottage,Entire home/apt,Real Bed,2,Oahu,United States
8606636,Room for Woman Solo Traveller,House,Private room,Real Bed,1,Istanbul,Turkey
8606900,Sweeping Ocean and Resort Views - 306,Condominium,Entire home/apt,Real Bed,0,Kauai,United States
8608841,3BR Private Williamsburg Apartment,Apartment,Entire home/apt,Real Bed,3,New York,United States
861172,Awesome flat in the center (HUTB-014195),Apartment,Entire home/apt,Real Bed,3,Barcelona,Spain
8616844,Architect designed 60's beach house,House,Entire home/apt,Real Bed,3,Sydney,Australia
8624104,Large and Sunny Private Room near Prospect Park,Apartment,Private room,Real Bed,1,New York,United States
8627986,Short walk to Lanikai Beach UB,Apartment,Entire home/apt,Real Bed,0,Oahu,United States
8628309,"5 Star 2BDR, Prime Location, Very Quiet, Elevator",Apartment,Entire home/apt,Real Bed,2,New York,United States
8634239,Perfect family getaway,Townhouse,Entire home/apt,Real Bed,1,Montreal,Canada
8650800,A private room,Apartment,Private room,Real Bed,1,New York,United States
865148,Grande I Apartment on Valencia St.,Apartment,Entire home/apt,Real Bed,3,Barcelona,Spain
865367,Beautiful Comfy Flat Valencia St A,Apartment,Entire home/apt,Real Bed,2,Barcelona,Spain
8662829,Cozy Bedroom in Heart of Cihangir,Apartment,Private room,Real Bed,1,Istanbul,Turkey
8664238,Rambla I - Plaça Catalunya,Apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
8672496,Waikoloa Condo on The Big Island HI,Condominium,Entire home/apt,Real Bed,2,The Big Island,United States
867745,3BD SPACIOUS COTTAGE KAANAPALI 42,House,Entire home/apt,Real Bed,3,Maui,United States
8698671,Perfect 8th Avenue Apt in Chelsea,Apartment,Private room,Real Bed,1,New York,United States
8705489,Haliç de manzaralı şirin bir ev,Apartment,Private room,Real Bed,1,Istanbul,Turkey
8708285,BRAND-NEW 1 BD APT SAGRADA FAMILIA 41,Apartment,Entire home/apt,Real Bed,1,Barcelona,Spain
8710268,"Rio de Janeiro, Paraíso Méier - II",House,Private room,Real Bed,1,Rio De Janeiro,Brazil
8719788,"Big, Convenient, Working Fireplace!",Apartment,Entire home/apt,Real Bed,2,New York,United States
8725519,"""Sunrise Unit""-Paia, Maui",Apartment,Entire home/apt,Real Bed,1,Maui,United States
8736847,Private Rooms in Very Peaceful Environment,Bed and breakfast,Shared room,Real Bed,1,Barcelona,Spain
8738605,Big and warm Montreal appartement,Apartment,Private room,Real Bed,1,Montreal,Canada
8746817,Excl. Bosphorus view PrivateTerrace,Bed and breakfast,Private room,Real Bed,1,Istanbul,Turkey
8747128,Perfect for Female Travelers,Apartment,Private room,Airbed,1,Oahu,United States
875567,Cozy West Village Studio Apartment,Apartment,Entire home/apt,Real Bed,1,New York,United States
8764966,"Heart of Hana, 1BR/1BA Cottage",House,Entire home/apt,Real Bed,1,Maui,United States
8777931,North Shore Country Villa,Villa,Entire home/apt,Real Bed,4,Oahu,United States
8778128,"Honua Kai - Hokulani 414 -One Bed partial Ocean View| Sleeps: 1 Bedroom, 1 Bathroom",Condominium,Entire home/apt,Real Bed,1,Maui,United States
8778827,LITERA 2 PERSONAS,Apartment,Private room,Real Bed,1,Barcelona,Spain
878307,"IPANEMA BEACH, LOW PRICES, JANUARY AND FEBRUARY!",Apartment,Entire home/apt,Real Bed,2,Rio De Janeiro,Brazil
8783653,I2 Waikoloa Beach Villas,Condominium,Entire home/apt,Real Bed,2,The Big Island,United States
8797439,4 bedroom home 2km from Cronulla beaches,House,Entire home/apt,Real Bed,4,Sydney,Australia
8799546,Apartment at the Village - Best Location,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
880678,Comfort and Safety in Ipanema!,Apartment,Entire home/apt,Real Bed,1,Rio De Janeiro,Brazil
8806783,Large 1 BD Upper East With Roof Top,Apartment,Entire home/apt,Real Bed,1,New York,United States
8809414,Kona Kondo I- beautiful oceanfront Casa de Emdeko,Condominium,Entire home/apt,Real Bed,1,The Big Island,United States
8822107,Sunny near everything,Apartment,Entire home/apt,Real Bed,2,Montreal,Canada
8830290,Beautiful Luxury Oceanview Furnished Apartment,Condominium,Entire home/apt,Real Bed,1,Oahu,United States
8831109,Hop Inn - 6 Bed Mixed Dorm (Mody),Guesthouse,Shared room,Real Bed,1,Hong Kong,Hong Kong
8834274,Double Decked Room for 2 pax (308),Apartment,Private room,Real Bed,1,Hong Kong,Hong Kong
884057,"""By the Bay"" ideal holiday location",Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
8844419,Romantic loft near historic center,Loft,Entire home/apt,Real Bed,2,Porto,Portugal
8844994,Updated 1st Flr Maui condo sleeps 4,Apartment,Entire home/apt,Real Bed,1,Maui,United States
8847051,Classic villeray apartment,Apartment,Private room,Real Bed,1,Montreal,Canada
8847497,Waikiki Studio@Hawaiian Monarch,Hotel,Private room,Real Bed,1,Oahu,United States
8861779,*-35% Discount* Prestige Luxury Suite Downtown,Serviced apartment,Entire home/apt,Real Bed,1,Montreal,Canada
8863253,Flat&terrace&confort in Galata,Apartment,Entire home/apt,Real Bed,1,Istanbul,Turkey
8877086,"Luxurious 65㎡, Spacious in Soho/Central(中环)",Apartment,Entire home/apt,Real Bed,2,Hong Kong,Hong Kong
888107,Charming & Comfy in Annandale - 2,House,Private room,Real Bed,1,Sydney,Australia
8884155,Flat with a Stunning Bosphorus View,Apartment,Private room,Real Bed,1,Istanbul,Turkey
8892366,Private Room.. Heart of Kadıköy,Apartment,Private room,Real Bed,1,Istanbul,Turkey
890444,Charming spot in Montreal,Apartment,Entire home/apt,Real Bed,1,Montreal,Canada
8905515,Quarto Copacabana perto da praia!,Apartment,Private room,Real Bed,1,Rio De Janeiro,Brazil
8905626,Ocean Views & Private Access to Beach,Apartment,Entire home/apt,Real Bed,2,Sydney,Australia
8923160,"Lovely sun light  in a stylish loft, Downtown Spot",Loft,Entire home/apt,Real Bed,1,Porto,Portugal
892349,"Big house at Copacabana beach, 8 bedrooms",House,Entire home/apt,Real Bed,5,Rio De Janeiro,Brazil
894063,"Penthouse patio,city view,BIG bed",Apartment,Private room,Real Bed,1,New York,United States
8942282,"Aconchegante , Colorido e Lúdico.",Apartment,Private room,Real Bed,1,Rio De Janeiro,Brazil
8958638,~ The Kauai Luna ~ Panoramic Views,Condominium,Entire home/apt,Real Bed,2,Kauai,United States
8977830,1 Bedroom Great Location and Views,Apartment,Entire home/apt,Real Bed,1,Sydney,Australia
